icao24,callsign,origin_country,time_position,last_contact,longitude,latitude,baro_altitude,on_ground,velocity,true_track,vertical_rate,sensors,geo_altitude,squawk,spi,position_source,timestamp
abad94,SWA3155 ,United States,1739497724.0,1739497724,-121.0011,38.0709,3939.54,False,160.57,317.47,-8.78,,3832.86,6662.0,False,0,2025-02-13 20:48:50
708022,LAO441  ,Lao People's Democratic Republic,1739497553.0,1739497553,100.756,13.6751,,True,11.32,225.0,,,,,False,0,2025-02-13 20:48:50
7c1089,DJV     ,Australia,1739497724.0,1739497724,152.3076,-26.9963,2804.16,False,57.71,11.31,2.6,,2926.08,,False,0,2025-02-13 20:48:50
ad078e,N939ET  ,United States,1739497724.0,1739497724,-89.4043,39.6634,13106.4,False,211.9,320.32,-0.98,,13022.58,1427.0,False,0,2025-02-13 20:48:50
a69b92,ASA6    ,United States,1739497724.0,1739497724,-108.2076,37.4252,10668.0,False,257.66,82.89,0.0,,10767.06,,False,0,2025-02-13 20:48:50
a4b294,RPA4696 ,United States,1739497627.0,1739497627,-73.8681,40.776,,True,4.89,39.38,,,,,False,0,2025-02-13 20:48:50
a7bbe9,JBU1103 ,United States,1739497723.0,1739497723,-76.8253,39.126,10972.8,False,154.6,225.13,0.0,,11087.1,3454.0,False,0,2025-02-13 20:48:50
3c65a2,DLH773  ,Germany,1739497724.0,1739497724,38.556,40.0846,10972.8,False,238.55,308.08,0.0,,10728.96,3240.0,False,0,2025-02-13 20:48:50
a96577,DAL1173 ,United States,1739497724.0,1739497724,-85.5707,34.8721,8709.66,False,251.15,145.43,-5.85,,8930.64,3563.0,False,0,2025-02-13 20:48:50
a94b4b,UAL1672 ,United States,1739497724.0,1739497724,-121.0773,36.5742,8839.2,False,257.02,130.13,0.0,,8740.14,3351.0,False,0,2025-02-13 20:48:50
4b187b,SWR147  ,Switzerland,1739497662.0,1739497724,39.5475,41.6451,11582.4,False,226.72,273.25,0.0,,11338.56,566.0,False,0,2025-02-13 20:48:50
3c65ae,DLH763  ,Germany,1739497723.0,1739497724,38.6274,41.68,11582.4,False,232.76,272.53,0.0,,11330.94,533.0,False,0,2025-02-13 20:48:50
a15d2e,N1871F  ,United States,1739497661.0,1739497697,-91.1597,39.3785,609.6,False,86.49,347.29,0.0,,693.42,,False,0,2025-02-13 20:48:50
ae0116,TEAL91  ,United States,1739497723.0,1739497723,-120.1661,36.9958,9448.8,False,199.93,97.84,0.33,,9319.26,5722.0,False,0,2025-02-13 20:48:50
e8020b,LPE2409 ,Chile,1739497720.0,1739497723,-78.3307,-9.1129,10058.4,False,224.15,163.6,0.0,,10744.2,4620.0,False,0,2025-02-13 20:48:50
c02e8f,JZA970  ,Canada,1739497724.0,1739497724,-87.7073,39.464,9738.36,False,257.12,58.25,2.28,,9608.82,1147.0,False,0,2025-02-13 20:48:50
ab649a,DAL272  ,United States,1739497724.0,1739497724,-71.7083,40.8684,8229.6,False,317.85,74.03,0.33,,8267.7,2733.0,False,0,2025-02-13 20:48:50
ae1441,HOBBY44 ,United States,1739497724.0,1739497724,-82.456,28.4557,304.8,False,71.89,170.94,-0.98,,381.0,,False,0,2025-02-13 20:48:50
8a0418,AWQ321  ,Indonesia,1739497720.0,1739497720,102.5405,1.4874,8404.86,False,231.18,131.03,5.2,,8968.74,,False,0,2025-02-13 20:48:50
adb7ee,SKW5817 ,United States,1739497724.0,1739497724,-105.1325,39.0348,5737.86,False,201.31,206.89,3.58,,5791.2,5520.0,False,0,2025-02-13 20:48:50
ad079a,BVN7844 ,United States,1739497723.0,1739497723,-100.4386,32.8423,2346.96,False,77.99,306.42,0.0,,2438.4,,False,0,2025-02-13 20:48:50
a5829d,SKW4644 ,United States,1739497724.0,1739497724,-83.0283,39.5287,9144.0,False,181.89,314.54,0.0,,8968.74,3755.0,False,0,2025-02-13 20:48:50
a05776,AAL2446 ,United States,1739497723.0,1739497723,-99.856,37.8623,8534.4,False,200.37,275.01,-0.33,,8671.56,2245.0,False,0,2025-02-13 20:48:50
4b1881,SWR23A  ,Switzerland,1739497724.0,1739497724,-68.6568,41.9107,11277.6,False,322.38,58.97,0.0,,11391.9,2723.0,False,0,2025-02-13 20:48:50
4b1882,SWR155  ,Switzerland,1739497723.0,1739497724,37.634,40.4827,11582.4,False,221.35,291.26,0.0,,11369.04,4707.0,False,0,2025-02-13 20:48:50
a0f4a2,DAL29   ,United States,1739497724.0,1739497724,-73.8527,40.6171,929.64,False,124.4,168.55,9.1,,883.92,1665.0,False,0,2025-02-13 20:48:50
a6f23d,DAL2032 ,United States,1739497723.0,1739497724,-104.5609,38.1912,9136.38,False,210.4,289.72,-0.33,,9288.78,3221.0,False,0,2025-02-13 20:48:50
80168c,IGO553  ,India,1739497630.0,1739497711,76.8143,11.008,7840.98,False,216.19,22.23,8.13,,8206.74,2763.0,False,0,2025-02-13 20:48:50
861f5e,ANA703  ,Japan,1739497589.0,1739497590,141.7476,42.495,1463.04,False,107.31,345.56,-7.8,,1310.64,,False,0,2025-02-13 20:48:50
e492d0,AZU4424 ,Brazil,1739497722.0,1739497724,-45.9152,-22.3885,8602.98,False,227.78,39.23,6.83,,9151.62,,False,0,2025-02-13 20:48:50
ace79f,N930WB  ,United States,1739497724.0,1739497724,-97.479,40.7454,9144.0,False,124.77,248.73,-0.65,,9128.76,3540.0,False,0,2025-02-13 20:48:50
acd481,AAL1831 ,United States,1739497724.0,1739497724,-86.8435,41.8776,3299.46,False,155.39,326.89,-2.93,,3208.02,5344.0,False,0,2025-02-13 20:48:50
a94b2b,UAL310  ,United States,1739497724.0,1739497724,-116.0874,44.7492,10363.2,False,219.86,282.02,0.0,,10104.12,,False,0,2025-02-13 20:48:50
acd486,DAL3143 ,United States,1739497492.0,1739497495,-84.432,33.6434,,True,0.77,253.12,,,,3115.0,False,0,2025-02-13 20:48:50
a45b8c,TFF938  ,United States,1739497491.0,1739497493,-110.7836,41.8473,8206.74,False,198.36,266.88,-6.18,,8138.16,,False,0,2025-02-13 20:48:50
ae146e,RCH4137 ,United States,1739497722.0,1739497724,-62.8021,46.8452,9144.0,False,164.72,239.19,0.0,,9083.04,,False,0,2025-02-13 20:48:50
800373,AIC601  ,India,1739497724.0,1739497724,72.647,19.5206,4838.7,False,188.6,340.23,11.7,,5044.44,352.0,False,0,2025-02-13 20:48:50
ad41ed,AAL2035 ,United States,1739497711.0,1739497711,-89.3483,29.2217,9745.98,False,211.91,297.31,0.0,,10210.8,1110.0,False,0,2025-02-13 20:48:50
0d0afb,VTM774  ,Mexico,1739497723.0,1739497723,-81.4013,25.1966,4373.88,False,150.32,53.21,-3.58,,4709.16,,False,0,2025-02-13 20:48:50
a6eb85,N545LM  ,United States,1739497724.0,1739497724,-150.9401,60.8936,2529.84,False,121.83,52.55,-8.45,,2240.28,,False,0,2025-02-13 20:48:50
80169e,AKJ132C ,India,1739497717.0,1739497717,78.0559,15.109,9486.9,False,236.72,9.38,5.2,,9936.48,7256.0,False,0,2025-02-13 20:48:50
a34291,UPS232  ,United States,1739497724.0,1739497724,4.5312,51.2181,10363.2,False,224.5,291.51,0.0,,10241.28,4130.0,False,0,2025-02-13 20:48:50
a94b48,UAL2403 ,United States,1739497690.0,1739497690,-118.3805,33.9408,,True,0.0,81.56,,,,,False,0,2025-02-13 20:48:50
80169c,IGO1002 ,India,1739497724.0,1739497724,80.9223,12.7998,7406.64,False,199.99,273.54,-7.48,,7802.88,,False,0,2025-02-13 20:48:50
c0226c,WJA2273 ,Canada,1739497723.0,1739497723,-108.8589,37.2498,10972.8,False,234.95,345.42,0.0,,11079.48,1553.0,False,0,2025-02-13 20:48:50
861f66,JAL23   ,Japan,1739497594.0,1739497670,133.9159,35.8929,7932.42,False,189.33,269.38,0.0,,7901.94,3217.0,False,0,2025-02-13 20:48:50
86d6a4,ANA836  ,Japan,1739497723.0,1739497723,116.0264,5.89,10668.0,False,243.34,37.35,0.0,,11414.76,,False,0,2025-02-13 20:48:50
a8dbbd,PDT5748 ,United States,1739497724.0,1739497724,-76.9768,35.8919,8839.2,False,263.72,31.52,-1.63,,9105.9,1356.0,False,0,2025-02-13 20:48:50
a57b5a,UPS495  ,United States,1739497723.0,1739497723,-94.6423,48.3917,11262.36,False,289.36,133.05,0.0,,10652.76,,False,0,2025-02-13 20:48:50
c81d1b,ZKTUT   ,New Zealand,1739497723.0,1739497723,176.7755,-39.6218,266.7,False,45.69,305.84,1.3,,350.52,,False,0,2025-02-13 20:48:50
a42748,N367LA  ,United States,1739497724.0,1739497724,-84.5038,33.7637,312.42,False,51.49,291.7,-3.25,,388.62,1200.0,False,0,2025-02-13 20:48:50
a1a110,MXY749  ,United States,1739497724.0,1739497724,-78.3692,34.6306,10713.72,False,260.61,11.73,-5.2,,11079.48,5671.0,False,0,2025-02-13 20:48:50
a33aa7,EDV5163 ,United States,1739497724.0,1739497724,-91.4111,32.7599,9144.0,False,187.28,262.58,0.0,,9456.42,2232.0,False,0,2025-02-13 20:48:50
aab9c7,OUA24   ,United States,,1739497722,,,,False,56.16,176.85,0.0,,,,False,0,2025-02-13 20:48:50
505dcd,ELJ101  ,Slovakia,1739497722.0,1739497723,28.18,36.3472,12496.8,False,272.53,136.3,-0.65,,12473.94,7414.0,False,0,2025-02-13 20:48:50
a4ab79,BXR1523 ,United States,1739497553.0,1739497553,-121.2553,38.5784,274.32,False,57.0,233.44,-2.93,,297.18,,False,0,2025-02-13 20:48:50
acd47e,ASA973  ,United States,1739497722.0,1739497723,-94.7222,46.6622,10363.2,False,179.13,279.92,0.33,,9883.14,3565.0,False,0,2025-02-13 20:48:50
a665ff,N511JS  ,United States,1739497723.0,1739497724,-112.8931,42.2869,13716.0,False,287.78,60.32,-0.33,,13578.84,,False,0,2025-02-13 20:48:50
ac2f18,SWA4364 ,United States,1739497724.0,1739497724,-76.9849,39.3158,1143.0,False,144.61,76.21,0.33,,1158.24,,False,0,2025-02-13 20:48:50
a94b29,UAL1770 ,United States,1739497724.0,1739497724,-99.3243,41.206,10668.0,False,262.29,76.62,0.33,,10629.9,3215.0,False,0,2025-02-13 20:48:50
a5958c,SWA3143 ,United States,1739497724.0,1739497724,-122.2129,37.7109,,True,0.0,59.06,,,,,False,0,2025-02-13 20:48:50
0d0ab0,FAM3973 ,Mexico,1739497724.0,1739497724,-98.6858,19.9158,5798.82,False,125.25,3.53,0.65,,6141.72,,False,0,2025-02-13 20:48:50
a1ad44,AAY1198 ,United States,1739497723.0,1739497724,-84.7071,33.1725,11285.22,False,235.12,149.06,0.0,,11689.08,1126.0,False,0,2025-02-13 20:48:50
c81d32,MSY091  ,New Zealand,1739497724.0,1739497724,175.7479,-41.0682,2072.64,False,72.72,62.17,0.0,,2202.18,,False,0,2025-02-13 20:48:50
a83e49,FFT3379 ,United States,1739497667.0,1739497677,-80.3254,25.7857,-30.48,False,71.6,87.12,-3.9,,83.82,7461.0,False,0,2025-02-13 20:48:50
a02a75,N11GE   ,United States,1739497724.0,1739497724,-82.5617,34.6459,1120.14,False,51.24,6.34,0.33,,1188.72,,False,0,2025-02-13 20:48:50
a34dc4,N3116T  ,United States,1739497724.0,1739497724,-106.3719,38.3104,9174.48,False,142.75,103.34,5.53,,9281.16,3721.0,False,0,2025-02-13 20:48:50
a915cf,PDT5715 ,United States,1739497724.0,1739497724,-75.4509,39.9591,2766.06,False,132.3,343.04,7.8,,2705.1,,False,0,2025-02-13 20:48:50
a0f4b5,DAL951  ,United States,1739497724.0,1739497724,-97.113,42.5017,11894.82,False,264.05,81.03,0.0,,11696.7,3642.0,False,0,2025-02-13 20:48:50
c82431,SDA718  ,New Zealand,1739497724.0,1739497724,170.9777,-43.9984,5791.2,False,123.73,69.3,0.0,,6126.48,,False,0,2025-02-13 20:48:50
aaef21,VXP509  ,United States,1739497723.0,1739497723,-80.0532,27.7824,7353.3,False,226.19,8.37,15.28,,7780.02,2177.0,False,0,2025-02-13 20:48:50
851958,JAL663  ,Japan,1739497722.0,1739497723,134.7585,34.814,6096.0,False,182.69,256.98,0.0,,6118.86,3320.0,False,0,2025-02-13 20:48:50
c01b4f,WJA531  ,Canada,1739497556.0,1739497556,-97.4755,51.8207,11582.4,False,186.71,277.28,0.0,,10820.4,,False,0,2025-02-13 20:48:50
a57b8b,SWA1906 ,United States,1739497723.0,1739497723,-81.1567,28.658,3009.9,False,146.37,193.21,-7.8,,3253.74,3643.0,False,0,2025-02-13 20:48:50
aa43c4,RPA3542 ,United States,1739497417.0,1739497427,-87.8835,42.0028,129.54,False,59.68,270.0,-3.9,,259.08,565.0,False,0,2025-02-13 20:48:50
7c48a4,OMU     ,Australia,1739497723.0,1739497723,153.5469,-28.4864,495.3,False,39.1,122.64,2.6,,518.16,,False,0,2025-02-13 20:48:50
0c4156,HI1060  ,Dominican Republic,1739497724.0,1739497724,-73.2527,22.5331,9197.34,False,164.65,303.79,1.95,,9745.98,,False,0,2025-02-13 20:48:50
aa56f8,UAL1140 ,United States,1739497723.0,1739497723,-82.5276,28.0064,38.1,False,80.79,181.46,-3.58,,121.92,3673.0,False,0,2025-02-13 20:48:50
a69b86,JIA5337 ,United States,1739497724.0,1739497724,-77.2358,38.8164,1744.98,False,137.06,119.45,1.3,,1737.36,7652.0,False,0,2025-02-13 20:48:50
a94b05,UAL8157 ,United States,1739497724.0,1739497724,-122.5074,37.478,3284.22,False,147.83,185.59,5.2,,3169.92,3350.0,False,0,2025-02-13 20:48:50
a94b02,UAL798  ,United States,1739497605.0,1739497605,-77.4473,38.9473,,True,7.72,90.0,,,,1404.0,False,0,2025-02-13 20:48:50
a08acb,RPA4586 ,United States,1739497724.0,1739497724,-85.7068,40.1028,3421.38,False,158.0,240.76,-8.45,,3352.8,4500.0,False,0,2025-02-13 20:48:50
861f22,JAL8663 ,Japan,1739497703.0,1739497704,133.5963,33.4161,10363.2,False,170.14,237.85,0.0,,10599.42,3260.0,False,0,2025-02-13 20:48:50
a8a847,RPA3630 ,United States,1739497723.0,1739497724,-74.0885,40.8116,777.24,False,99.29,200.31,-3.58,,746.76,5731.0,False,0,2025-02-13 20:48:50
ad690d,N963U   ,United States,1739497724.0,1739497724,-81.3121,40.8771,13716.0,False,211.01,265.67,-0.33,,13639.8,2307.0,False,0,2025-02-13 20:48:50
aa931d,UAL7    ,United States,1739497723.0,1739497724,-171.3187,56.9167,10972.8,False,259.26,262.82,0.0,,10561.32,,False,0,2025-02-13 20:48:50
e80209,LPE2411 ,Chile,1739497723.0,1739497724,-77.9138,-10.3942,7620.0,False,170.49,154.05,-0.98,,8138.16,312.0,False,0,2025-02-13 20:48:50
a928da,N69F    ,United States,1739497723.0,1739497723,-74.0635,40.6815,213.36,False,49.18,285.78,-0.98,,205.74,320.0,False,0,2025-02-13 20:48:50
a7bbb2,LXJ598  ,United States,1739497724.0,1739497724,-85.1611,40.9789,13106.4,False,184.22,271.28,0.33,,12954.0,1037.0,False,0,2025-02-13 20:48:50
a58de0,UAL1824 ,United States,1739497723.0,1739497724,-120.7534,38.9271,9448.8,False,252.09,52.55,0.0,,9265.92,3237.0,False,0,2025-02-13 20:48:50
8014a4,IGO6702 ,India,1739497715.0,1739497715,72.5506,18.5613,5394.96,False,166.71,10.13,-2.93,,5821.68,2765.0,False,0,2025-02-13 20:48:50
758368,PAL467  ,Philippines,1739497722.0,1739497724,123.1098,16.4234,10972.8,False,231.71,203.83,0.0,,11719.56,,False,0,2025-02-13 20:48:50
800dac,IGO6378 ,India,1739497723.0,1739497724,85.8341,23.0871,11590.02,False,181.23,272.28,0.0,,12115.8,1436.0,False,0,2025-02-13 20:48:50
a101f9,EJA164  ,United States,1739497690.0,1739497715,-122.0498,37.4094,,True,0.0,247.5,,,,,False,0,2025-02-13 20:48:50
c0482a,ROU2014 ,Canada,1739497723.0,1739497724,-92.8831,46.4681,11277.6,False,288.88,118.39,-0.33,,10759.44,7126.0,False,0,2025-02-13 20:48:50
a51a24,N428JE  ,United States,1739497724.0,1739497724,-112.2303,33.5831,1790.7,False,83.02,202.59,-0.33,,1813.56,2437.0,False,0,2025-02-13 20:48:50
7c7ccc,JST913  ,Australia,1739497723.0,1739497723,150.3666,-30.5322,10660.38,False,232.47,165.26,0.0,,11300.46,1023.0,False,0,2025-02-13 20:48:50
a77412,N58FF   ,United States,1739497724.0,1739497724,-105.1593,39.8307,2545.08,False,39.11,178.49,3.9,,2514.6,454.0,False,0,2025-02-13 20:48:50
a88d01,N650CW  ,United States,1739497724.0,1739497724,-82.3888,28.4327,11468.1,False,176.72,324.6,4.88,,12024.36,7402.0,False,0,2025-02-13 20:48:50
ab5d36,N831MT  ,United States,1739497723.0,1739497724,-121.4409,38.4831,1630.68,False,149.1,36.16,-2.28,,1508.76,2752.0,False,0,2025-02-13 20:48:50
a15160,AIP1541 ,United States,1739497713.0,1739497713,-99.4191,46.8343,5120.64,False,164.37,86.77,0.0,,4930.14,,False,0,2025-02-13 20:48:50
7c1c55,HT701   ,Australia,1739497724.0,1739497724,116.6352,-30.9458,4884.42,False,102.02,199.44,0.0,,5120.64,4257.0,False,0,2025-02-13 20:48:50
ace718,EJA930  ,United States,1739497662.0,1739497662,-81.0224,27.8562,1729.74,False,95.75,294.78,0.0,,1866.9,3071.0,False,0,2025-02-13 20:48:50
885226,THA481  ,Thailand,1739497467.0,1739497502,101.2191,11.4978,8473.44,False,255.42,170.73,2.93,,9029.7,,False,0,2025-02-13 20:48:50
a88d05,N650D   ,United States,1739497723.0,1739497723,-99.7031,39.9169,13716.0,False,296.92,67.7,0.0,,13662.66,2200.0,False,0,2025-02-13 20:48:50
885222,THA332  ,Thailand,1739497723.0,1739497724,100.7638,13.702,68.58,False,76.98,194.31,-4.23,,45.72,543.0,False,0,2025-02-13 20:48:50
87455c,ANA246  ,Japan,1739497724.0,1739497724,131.7961,33.48,8298.18,False,287.73,80.12,6.5,,8435.34,,False,0,2025-02-13 20:48:50
7c7cc3,HM1     ,Australia,1739497724.0,1739497724,144.3559,-37.7043,1584.96,False,73.28,105.89,-0.33,,1569.72,41.0,False,0,2025-02-13 20:48:50
8014b2,IGO495  ,India,1739497723.0,1739497723,79.487,14.8169,9761.22,False,215.91,337.59,-0.33,,10309.86,,False,0,2025-02-13 20:48:50
ac34a1,PCM7682 ,United States,1739497723.0,1739497724,-117.3954,34.0575,1226.82,False,65.88,271.79,-5.85,,1203.96,4657.0,False,0,2025-02-13 20:48:50
782006,EPA6251 ,China,1739497661.0,1739497661,113.7021,22.973,3070.86,False,149.31,337.94,10.4,,2827.02,,False,0,2025-02-13 20:48:50
8014b3,IGO497  ,India,1739497506.0,1739497506,77.1273,28.5574,266.7,False,73.87,284.52,-3.9,,228.6,,False,0,2025-02-13 20:48:50
8014b4,IGO5044 ,India,1739497724.0,1739497724,77.0101,28.5084,1287.78,False,141.45,184.8,16.91,,1257.3,,False,0,2025-02-13 20:48:50
c0481b,ROU1871 ,Canada,1739497723.0,1739497723,-90.0001,29.8326,10668.0,False,266.26,14.09,0.0,,11125.2,,False,0,2025-02-13 20:48:50
a46de7,N385AK  ,United States,1739497723.0,1739497723,-150.3503,62.529,845.82,False,57.53,154.58,-0.65,,586.74,,False,0,2025-02-13 20:48:50
a95da0,SIL60   ,United States,1739497724.0,1739497724,-81.7811,28.6273,2712.72,False,98.39,299.78,5.2,,2880.36,3443.0,False,0,2025-02-13 20:48:50
c8244b,ANZ018M ,New Zealand,1739497723.0,1739497724,176.4736,-38.627,4533.9,False,119.42,334.21,1.95,,4732.02,5574.0,False,0,2025-02-13 20:48:50
861e9a,JAL584  ,Japan,1739497723.0,1739497723,140.1737,40.5975,9753.6,False,252.6,179.53,-0.33,,9326.88,,False,0,2025-02-13 20:48:50
c8244c,ANZ626M ,New Zealand,1739497724.0,1739497724,172.5318,-43.4922,,True,5.4,219.38,,,,,False,0,2025-02-13 20:48:50
a00929,RPA4674 ,United States,1739497701.0,1739497701,-83.99,35.8083,,True,1.03,135.0,,,,7717.0,False,0,2025-02-13 20:48:50
accd13,AAL3226 ,United States,1739497724.0,1739497724,-74.9927,39.9196,982.98,False,76.39,261.87,-0.98,,975.36,3263.0,False,0,2025-02-13 20:48:50
e4808c,TAM3044 ,Brazil,1739497724.0,1739497724,-45.8918,-22.8421,8260.08,False,217.08,29.85,2.28,,8785.86,,False,0,2025-02-13 20:48:50
a39113,EDV5497 ,United States,1739497724.0,1739497724,-90.036,44.8843,10355.58,False,182.77,279.89,0.33,,9898.38,7150.0,False,0,2025-02-13 20:48:50
7c362d,KZJ     ,Australia,1739497724.0,1739497724,115.5483,-32.1805,594.36,False,68.75,225.3,3.58,,617.22,1200.0,False,0,2025-02-13 20:48:50
a64d4d,JBU1134 ,United States,1739497723.0,1739497723,-77.766,25.4269,10972.8,False,222.1,289.48,0.0,,11590.02,523.0,False,0,2025-02-13 20:48:50
a4d7fd,N411BN  ,United States,1739497724.0,1739497724,-116.845,33.6878,3352.8,False,108.11,96.01,0.0,,3375.66,2154.0,False,0,2025-02-13 20:48:50
7cf9d0,BLKT13  ,Australia,1739497724.0,1739497724,139.682,-34.7676,6591.3,False,177.12,267.67,-13.66,,6758.94,,False,0,2025-02-13 20:48:50
a3ed7c,DAL2659 ,United States,1739497723.0,1739497724,-75.2352,40.4346,9136.38,False,161.67,235.5,0.0,,9136.38,3573.0,False,0,2025-02-13 20:48:50
a2845b,SKW4145 ,United States,1739497723.0,1739497723,-119.4977,47.7313,6705.6,False,180.67,274.74,0.33,,6461.76,,False,0,2025-02-13 20:48:50
ab14d9,DAL1109 ,United States,1739497724.0,1739497724,-86.0925,34.3221,8816.34,False,277.74,107.46,-4.88,,9083.04,2612.0,False,0,2025-02-13 20:48:50
a91700,NKS1652 ,United States,1739497721.0,1739497722,-84.427,33.6447,,True,6.17,90.0,,,,,False,0,2025-02-13 20:48:50
c02207,SWG5477 ,Canada,1739497724.0,1739497724,-88.3102,40.1967,10972.8,False,194.99,231.1,0.0,,10820.4,5714.0,False,0,2025-02-13 20:48:50
c82489,ZKNUC   ,New Zealand,1739497724.0,1739497724,174.9939,-37.038,304.8,False,51.84,229.83,-1.3,,396.24,1400.0,False,0,2025-02-13 20:48:50
a39100,DAL9877 ,United States,1739497723.0,1739497723,-83.2926,42.2758,487.68,False,67.26,209.31,-3.58,,548.64,6240.0,False,0,2025-02-13 20:48:50
ad67ae,DAL1348 ,United States,1739497723.0,1739497723,-84.4416,33.6323,,True,13.38,295.31,,,,6201.0,False,0,2025-02-13 20:48:50
c81d8e,ANZ547  ,New Zealand,1739497724.0,1739497724,174.1906,-38.5387,8732.52,False,243.83,194.92,5.2,,9067.8,5560.0,False,0,2025-02-13 20:48:50
84d28e,SFJ43   ,Japan,1739497724.0,1739497724,132.2315,34.1065,6096.0,False,171.79,249.12,0.0,,6179.82,413.0,False,0,2025-02-13 20:48:50
a3ed91,AAL322  ,United States,1739497695.0,1739497695,-74.177,40.6827,,True,4.37,329.06,,,,547.0,False,0,2025-02-13 20:48:50
ac7103,AAL1681 ,United States,1739497724.0,1739497724,-91.349,34.3432,10660.38,False,289.48,76.43,0.33,,10919.46,2321.0,False,0,2025-02-13 20:48:50
aaf4c8,DAL2248 ,United States,1739497724.0,1739497724,-83.7296,37.5666,7650.48,False,218.64,343.74,-12.35,,7688.58,1146.0,False,0,2025-02-13 20:48:50
a0dadb,UPS5942 ,United States,1739497723.0,1739497723,-111.7119,39.1202,10965.18,False,195.84,259.25,0.65,,10965.18,271.0,False,0,2025-02-13 20:48:50
c82480,ZKIRR   ,New Zealand,1739497651.0,1739497703,175.0372,-36.9348,91.44,False,1.15,63.43,-0.33,,190.5,1500.0,False,0,2025-02-13 20:48:50
7c3637,KZT     ,Australia,1739497724.0,1739497724,115.9871,-32.1422,411.48,False,51.31,115.54,2.6,,441.96,3000.0,False,0,2025-02-13 20:48:50
75833b,PAL685  ,Philippines,1739497718.0,1739497718,121.0144,14.5074,,True,7.72,239.06,,,,,False,0,2025-02-13 20:48:50
7c495b,RXA6664 ,Australia,1739497654.0,1739497655,151.1819,-33.9359,,True,0.06,267.19,,,,,False,0,2025-02-13 20:48:50
86d5fa,ANA1076 ,Japan,1739497723.0,1739497723,134.8627,34.1964,11887.2,False,333.87,78.08,-0.65,,12184.38,2402.0,False,0,2025-02-13 20:48:50
c8246a,ZKIFI   ,New Zealand,1739497723.0,1739497723,172.2729,-43.1591,716.28,False,60.31,298.53,3.25,,792.48,,False,0,2025-02-13 20:48:50
a53479,N4341D  ,United States,1739497723.0,1739497723,-82.0389,27.3289,1752.6,False,77.51,324.73,0.33,,1859.28,,False,0,2025-02-13 20:48:50
a9659e,N704YP  ,United States,1739497633.0,1739497633,-149.5476,61.5703,,True,6.17,236.25,,,,143.0,False,0,2025-02-13 20:48:50
a3f401,DAL659  ,United States,1739497724.0,1739497724,-91.6111,34.5814,9753.6,False,180.19,281.69,0.0,,9997.44,1621.0,False,0,2025-02-13 20:48:50
a6f28c,GJS4440 ,United States,1739497724.0,1739497724,-74.2644,40.6652,2286.0,False,117.6,334.89,13.98,,2202.18,4216.0,False,0,2025-02-13 20:48:50
ae1412,JAVAN43 ,United States,1739497723.0,1739497723,-99.9338,30.6658,1135.38,False,80.26,126.14,-0.33,,1226.82,,False,0,2025-02-13 20:48:50
86d5c3,APJ523  ,Japan,1739497724.0,1739497724,135.915,35.2501,6096.0,False,184.55,256.62,0.0,,6118.86,1706.0,False,0,2025-02-13 20:48:50
e49eeb,GLO9507 ,Brazil,1739497723.0,1739497723,-72.3178,22.516,10668.0,False,244.25,129.19,0.0,,11269.98,,False,0,2025-02-13 20:48:50
e492b5,AZU2923 ,Brazil,1739497723.0,1739497723,-46.6101,-23.1928,11590.02,False,224.55,206.1,0.0,,12313.92,,False,0,2025-02-13 20:48:50
